Wavenumber [cm-1],Raman Intensity
2691.19,871.52
2692.69,868.54
2694.19,865.76
2695.68,862.71
2697.18,859.91
2698.68,856.93
2700.17,854.36
2701.66,852.41
2703.16,850.21
2704.65,846.86
2706.14,844.06
2707.64,840.7
2709.13,838.6
2710.62,836.25
2712.11,833.71
2713.59,831.29
2715.08,827.78
2716.57,824.44
2718.06,821.63
2719.54,819.39
2721.03,817.06
2722.51,814.44
2724,811.39
2725.48,808.54
2726.96,806.48
2728.45,803.72
2729.93,800.24
2731.41,796.07
2732.89,793.06
2734.37,791.26
2735.85,787.82
2737.33,785
2738.8,782.11
2740.28,780.11
2741.76,777.55
2743.23,773.37
2744.71,769.45
2746.18,766.11
2747.65,762.48
2749.13,758.85
2750.6,754.51
2752.07,751.1
2753.54,748.02
2755.01,744.91
2756.48,741.94
2757.95,737.95
2759.42,734.52
2760.88,730.41
2762.35,725.87
2763.82,722.48
2765.28,719.38
2766.75,716.55
2768.21,713.39
2769.67,709.61
2771.14,705.83
2772.6,702.55
2774.06,699.54
2775.52,696.81
2776.98,692.63
2778.44,688.85
2779.9,685.8
2781.35,682.99
2782.81,681.43
2784.27,678.82
2785.72,675.93
2787.18,672.83
2788.63,669.62
2790.09,667.82
2791.54,666.04
2792.99,663.29
2794.45,659.85
2795.9,657.63
2797.35,655.27
2798.8,653.43
2800.25,651.07
2801.69,648.81
2803.14,647.76
2804.59,646.86
2806.04,645.76
2807.48,644.59
2808.93,643.67
2810.37,642.93
2811.81,642.07
2813.26,641.73
2814.7,641.11
2816.14,641.78
2817.58,643.98
2819.02,646.14
2820.46,648.44
2821.9,650.99
2823.34,653.57
2824.78,656.71
2826.22,660.63
2827.65,664.86
2829.09,669.43
2830.52,675.22
2831.96,681.58
2833.39,687.87
2834.82,694.76
2836.26,702.63
2837.69,711.53
2839.12,719.39
2840.55,728.37
2841.98,737.01
2843.41,746.59
2844.84,757.43
2846.27,768.35
2847.69,780.14
2849.12,792.27
2850.55,804.06
2851.97,816.32
2853.39,827.94
2854.82,839.74
2856.24,851.69
2857.66,863.92
2859.09,876.12
2860.51,887.74
2861.93,899.21
2863.35,911.28
2864.77,923.54
2866.19,936.27
2867.6,948.59
2869.02,960.03
2870.44,971.54
2871.85,983.97
2873.27,997.47
2874.68,1009.43
2876.1,1021.76
2877.51,1033.63
2878.92,1045.32
2880.33,1057.96
2881.74,1070.19
2883.16,1082.76
2884.57,1094.59
2885.97,1106.99
2887.38,1119.55
2888.79,1131.35
2890.2,1142.8
2891.6,1155.2
2893.01,1166.88
2894.42,1179.23
2895.82,1190.7
2897.22,1202.44
2898.63,1212.43
2900.03,1222.71
2901.43,1233.62
2902.83,1242.92
2904.23,1253.02
2905.63,1262.63
2907.03,1270.57
2908.43,1278.4
2909.83,1286.32
2911.23,1294.76
2912.62,1301.56
2914.02,1309.07
2915.42,1315.17
2916.81,1320.76
2918.2,1326.32
2919.6,1331.63
2920.99,1335.83
2922.38,1340.12
2923.77,1342.07
2925.16,1343.99
2926.55,1346.24
