Wavenumber [cm-1],Raman Intensity
2905.63,4396.43
2907.03,4442.61
2908.43,4483.72
2909.83,4523.67
2911.23,4563.33
2912.62,4595.84
2914.02,4629.54
2915.42,4656.76
2916.81,4687.09
2918.2,4716.47
2919.6,4740.68
2920.99,4760.03
2922.38,4777.67
2923.77,4795.06
2925.16,4806.5
2926.55,4814.8
2927.94,4819.89
2929.33,4820.57
2930.72,4806.88
2932.11,4805.71
2933.5,4797.25
2934.88,4790.1
2936.27,4780.05
2937.65,4765.47
2939.04,4747.54
2940.42,4724.72
2941.8,4701.13
2943.18,4671.59
2944.57,4641.29
2945.95,4603.11
2947.33,4565.49
2948.71,4522.39
2950.09,4474.24
2951.46,4426.71
2952.84,4375.11
2954.22,4321.53
2955.6,4267.59
2956.97,4209.92
2958.35,4152.22
2959.72,4094.82
2961.09,4030.32
2962.47,3965.68
2963.84,3897.4
2965.21,3828.32
2966.58,3759.28
2967.95,3688.85
2969.32,3624.53
2970.69,3558.22
2972.06,3493.42
2973.43,3427.91
2974.8,3358.96
2976.16,3292.46
2977.53,3230.24
2978.89,3172.9
2980.26,3111.51
2981.62,3053.13
2982.98,2994.93
2984.35,2937.41
2985.71,2879.44
2987.07,2820.99
2988.43,2766.66
2989.79,2707.28
2991.15,2652.48
2992.51,2596.02
2993.87,2540.16
2995.22,2482.89
2996.58,2428.88
2997.94,2376.19
2999.29,2320.93
3000.65,2269.04
3002,2220.28
3003.36,2172.93
3004.71,2127.76
3006.06,2085.95
3007.41,2041.41
3008.76,1998.99
3010.11,1957.11
3011.46,1918.55
3012.81,1879.92
3014.16,1841.33
3015.51,1804.92
3016.85,1777.31
3018.2,1745.17
3019.55,1715.8
3020.89,1692.07
3022.24,1669
3023.58,1647.01
3024.92,1626.1
3026.27,1607.35
3027.61,1590.5
3028.95,1573.02
3030.29,1559.46
3031.63,1552.58
3032.97,1540.63
3034.31,1526.68
3035.65,1512.77
3036.98,1500.97
3038.32,1491.49
3039.66,1485.34
3040.99,1480.4
3042.33,1471.85
3043.66,1462.86
3044.99,1460.26
3046.33,1451.89
3047.66,1445.84
3048.99,1442.49
3050.32,1439.94
3051.65,1436.66
3052.98,1430.48
3054.31,1426.59
3055.64,1422.24
3056.96,1416.26
3058.29,1410.62
3059.62,1402.11
3060.94,1394.59
3062.27,1391.74
3063.59,1382.79
3064.92,1375.15
3066.24,1367.33
3067.56,1362.1
3068.88,1353.53
3070.21,1340.97
3071.53,1328.72
3072.85,1321.46
3074.17,1311.7
3075.48,1303.12
3076.8,1296.45
3078.12,1287.18
3079.44,1274.07
3080.75,1263.87
3082.07,1253.76
3083.38,1243.18
3084.7,1237.08
3086.01,1221.2
3087.32,1211.56
3088.64,1201.75
3089.95,1194.56
3091.26,1183.31
3092.57,1171.48
3093.88,1163.53
3095.19,1150.79
3096.5,1142.61
3097.8,1135.64
3099.11,1124.64
3100.42,1117.88
3101.72,1111.05
3103.03,1101.97
3104.33,1094.15
3105.64,1084.41
3106.94,1078.24
3108.24,1073.7
3109.54,1066.08
3110.84,1065.68
3112.15,1062.02
3113.45,1058.7
3114.75,1053.43
3116.04,1047.02
3117.34,1043.25
3118.64,1041.33
3119.94,1036.87
3121.23,1029.51
3122.53,1025.55
3123.82,1026.78
3125.12,1026.8
3126.41,1023.79
3127.7,1022.19
3129,1017.91
3130.29,1013.49
3131.58,1014.07
3132.87,1013.92
3134.16,1009.96
3135.45,1008.75
3136.74,1008.42
3138.03,1002.94
3139.31,1003.08
3140.6,1002.79
3141.89,1000.24
3143.17,999.64
3144.46,1002.83
3145.74,1005.32
3147.02,998.77
3148.31,1000.38
3149.59,996.37
3150.87,991.06
3152.15,988.67
3153.43,988.92
3154.71,986.23
3155.99,987.66
3157.27,987.54
3158.55,985.02
3159.82,984.68
3161.1,984.55
3162.38,983.41
3163.65,979.13
3164.93,975.14
3166.2,971.63
3167.47,972.13
3168.75,975.74
3170.02,977.29
3171.29,976.72
3172.56,974.73
3173.83,977.54
3175.1,980.5
3176.37,983.28
3177.64,982.8
3178.91,982.24
3180.17,980.42
3181.44,981.26
3182.7,980.11
3183.97,978.54
3185.23,975.79
3186.5,978.28
3187.76,976.56
3189.02,973.15
3190.29,970.24
3191.55,889
3192.81,1031.33
3194.07,1170.67
3195.33,1009.33
3196.59,994.33
3197.85,884.67
3199.1,962.33
3200.36,1022
3201.62,1101.67
3202.87,1056.33
3204.13,977.67
3205.38,919
3206.63,967
3207.89,947.67
3209.14,980.33
3210.39,901
3211.64,1056.33
3212.89,913.67
3214.14,890.33
3215.39,837.67
