Wavenumber [cm-1],Raman Intensity
2531.61,1781.94
2533.18,1773.66
2534.75,1765.59
2536.32,1758.01
2537.89,1750.94
2539.45,1744.26
2541.02,1736.11
2542.59,1727.91
2544.15,1720.26
2545.72,1711.64
2547.28,1703.46
2548.84,1696.95
2550.41,1689.33
2551.97,1683.25
2553.53,1676.08
2555.09,1669.97
2556.65,1662.72
2558.21,1655.19
2559.76,1648.76
2561.32,1642.76
2562.88,1635.63
2564.43,1629.08
2565.99,1622.6
2567.54,1616.93
2569.1,1612.15
2570.65,1605.34
2572.2,1597.71
2573.76,1591.26
2575.31,1584.72
2576.86,1577.1
2578.41,1571.14
2579.96,1564.6
2581.51,1559.18
2583.05,1552.46
2584.6,1544.76
2586.15,1537.15
2587.69,1529.82
2589.24,1523.64
2590.78,1517.31
2592.33,1509.89
2593.87,1503.82
2595.41,1497.88
2596.95,1491.43
2598.49,1484.52
2600.03,1476.62
2601.57,1470.59
2603.11,1464.62
2604.65,1458.89
2606.19,1454.07
2607.72,1447.36
2609.26,1442.09
2610.8,1436.11
2612.33,1429.29
2613.86,1421.72
2615.4,1415.23
2616.93,1409.5
2618.46,1402.42
2619.99,1395.11
2621.52,1389.01
2623.05,1382.98
2624.58,1376.31
2626.11,1369.59
2627.64,1362.9
2629.17,1356.41
2630.69,1349.49
2632.22,1342.76
2633.74,1336.23
2635.27,1331.63
2636.79,1324.41
2638.32,1318.04
2639.84,1311.95
2641.36,1304.89
2642.88,1299.02
2644.4,1292.32
2645.92,1286.24
2647.44,1280.97
2648.96,1274.86
2650.47,1269.52
2651.99,1264.17
2653.51,1258.34
2655.02,1253.72
2656.54,1248.64
2658.05,1241.98
2659.57,1237.06
2661.08,1232.07
2662.59,1227.05
2664.1,1220.8
2665.61,1213.28
2667.12,1207.05
2668.63,1201.2
2670.14,1196.14
2671.65,1189.92
2673.16,1185.07
2674.66,1179.37
2676.17,1174.89
2677.67,1169.51
2679.18,1162.9
2680.68,1158.22
2682.18,1153.85
2683.69,1149.52
2685.19,1144.08
2686.69,1138.3
2688.19,1133.41
2689.69,1129.36
2691.19,1125.3
2692.69,1120.14
2694.19,1114.93
2695.68,1109.47
2697.18,1104.39
2698.68,1099.43
2700.17,1095.06
2701.66,1090.85
2703.16,1086.07
2704.65,1080.26
2706.14,1074.59
2707.64,1069.93
2709.13,1065.13
2710.62,1060.25
2712.11,1055.12
2713.59,1049.84
2715.08,1044.15
2716.57,1039.21
2718.06,1034.41
2719.54,1029.71
2721.03,1024.34
2722.51,1018.27
2724,1013.54
2725.48,1009.79
2726.96,1005.93
2728.45,1001.89
2729.93,996.33
2731.41,991.44
2732.89,987.15
2734.37,982.54
2735.85,977.64
2737.33,973.63
2738.8,968.74
2740.28,964.77
2741.76,960.3
2743.23,955.54
2744.71,950.98
2746.18,946.5
2747.65,942.33
2749.13,937.81
2750.6,932.39
