Wavenumber [cm-1],Raman Intensity
2907.03,4317.13
2908.43,4303.86
2909.83,4289.2
2911.23,4274.07
2912.62,4250.09
2914.02,4225.85
2915.42,4196.37
2916.81,4169.2
2918.2,4141.02
2919.6,4108.42
2920.99,4071.39
2922.38,4034.36
2923.77,3997.04
2925.16,3955.48
2926.55,3912.78
2927.94,3868.81
2929.33,3823.11
2930.72,3763.76
2932.11,3719.28
2933.5,3669.06
2934.88,3623.67
2936.27,3578.07
2937.65,3531.04
2939.04,3483.81
2940.42,3434.11
2941.8,3386.04
2943.18,3334.15
2944.57,3286.93
2945.95,3234.01
2947.33,3185.3
2948.71,3132.59
2950.09,3076.5
2951.46,3023.66
2952.84,2968.75
2954.22,2914.43
2955.6,2861.48
2956.97,2806.75
2958.35,2755.27
2959.72,2706.13
2961.09,2650.83
2962.47,2599.18
2963.84,2546.84
2965.21,2497.45
2966.58,2449.23
2967.95,2402.2
2969.32,2363.95
2970.69,2326.47
2972.06,2292.87
2973.43,2261.88
2974.8,2229.04
2976.16,2199.81
2977.53,2177.82
2978.89,2161.43
2980.26,2142.72
2981.62,2128.14
2982.98,2113.67
2984.35,2101.34
2985.71,2088.18
2987.07,2074.46
2988.43,2063.73
2989.79,2049.85
2991.15,2037.43
2992.51,2021.66
2993.87,2007.67
2995.22,1991.32
2996.58,1976.84
2997.94,1963.48
2999.29,1947.96
3000.65,1933.54
3002,1920.5
3003.36,1908.5
3004.71,1898.69
3006.06,1890.61
3007.41,1880.37
3008.76,1870.97
3010.11,1860.32
3011.46,1852.13
3012.81,1842.43
3014.16,1831.73
3015.51,1821.36
3016.85,1817.46
3018.2,1807.2
3019.55,1798.8
3020.89,1791.75
3022.24,1785.05
3023.58,1776.69
3024.92,1768.05
3026.27,1758.85
3027.61,1748.29
3028.95,1734.29
3030.29,1722.92
3031.63,1715.09
3032.97,1699.09
3034.31,1679.41
3035.65,1657.28
3036.98,1635.2
3038.32,1614.6
3039.66,1595.7
3040.99,1576.83
3042.33,1555.25
3043.66,1533.28
3044.99,1516.82
3046.33,1496.98
3047.66,1481.58
3048.99,1467.03
3050.32,1455.16
3051.65,1442.79
3052.98,1428.95
3054.31,1418.01
3055.64,1407.89
3056.96,1397.76
3058.29,1387.28
3059.62,1374.26
3060.94,1363.37
3062.27,1356.47
3063.59,1344.18
3064.92,1334.43
3066.24,1324.98
3067.56,1318.43
3068.88,1308.11
3070.21,1293.94
3071.53,1281.11
3072.85,1272.87
3074.17,1262.22
3075.48,1253.46
3076.8,1245.04
3078.12,1235.76
3079.44,1222.32
3080.75,1211.95
3082.07,1202.16
3083.38,1192.96
3084.7,1187.14
3086.01,1171.92
3087.32,1162.63
3088.64,1153.72
3089.95,1148.53
3091.26,1139.3
3092.57,1128.86
3093.88,1121.76
3095.19,1111.11
3096.5,1104.76
3097.8,1100.2
3099.11,1091.72
3100.42,1086.01
3101.72,1079.74
3103.03,1072.12
3104.33,1065.22
3105.64,1057.29
3106.94,1052.1
3108.24,1048.61
3109.54,1041.54
3110.84,1040.2
3112.15,1036.93
3113.45,1034.47
3114.75,1029.67
3116.04,1023.97
3117.34,1020.38
3118.64,1018.76
3119.94,1013.87
3121.23,1005.82
3122.53,1001.11
3123.82,1001.67
3125.12,1001.24
3126.41,998.12
3127.7,995.94
3129,991.33
3130.29,987.32
3131.58,987.23
3132.87,986.1
3134.16,981.57
3135.45,980.13
3136.74,978.23
3138.03,971.89
3139.31,971.48
3140.6,971.13
3141.89,968.04
3143.17,966.68
3144.46,969.42
3145.74,971.11
3147.02,964.01
3148.31,965.13
3149.59,960.87
3150.87,954.63
3152.15,951.76
3153.43,951.39
3154.71,947.85
3155.99,948.89
3157.27,947.3
3158.55,943.98
3159.82,943.45
3161.1,942.39
3162.38,941.17
3163.65,936.89
3164.93,931.94
3166.2,926.81
3167.47,925.58
3168.75,927.54
3170.02,928.14
3171.29,926.16
3172.56,924.22
3173.83,925.97
3175.1,927.71
3176.37,930.41
3177.64,928.4
3178.91,926.57
3180.17,923.42
3181.44,922.22
3182.7,919.62
3183.97,916.89
3185.23,912.92
3186.5,914.26
3187.76,910.96
3189.02,906.39
3190.29,902.76
3191.55,808.33
3192.81,939.67
3194.07,1079.67
3195.33,930
3196.59,926.67
3197.85,855
3199.1,883.67
3200.36,936
3201.62,1041.33
3202.87,951.67
3204.13,888.33
3205.38,834.67
3206.63,869.67
3207.89,853.33
3209.14,894
3210.39,796
3211.64,965.33
3212.89,820.67
3214.14,797
3215.39,753
