Wavenumber [cm-1],Raman Intensity
2919.6,950.18
2920.99,949.34
2922.38,947.95
2923.77,946.36
2925.16,944.2
2926.55,941.37
2927.94,939.72
2929.33,938.45
2930.72,938.4
2932.11,937.07
2933.5,935.41
2934.88,933.67
2936.27,930.49
2937.65,927.01
2939.04,924.13
2940.42,922.05
2941.8,920.02
2943.18,918.29
2944.57,915.58
2945.95,912.39
2947.33,909.1
2948.71,906.43
2950.09,903.2
2951.46,899.22
2952.84,894.55
2954.22,891.08
2955.6,887.85
2956.97,884.45
2958.35,880.76
2959.72,876.8
2961.09,873.77
2962.47,870.67
2963.84,866.68
2965.21,862.37
2966.58,857.8
2967.95,853.43
2969.32,849.91
2970.69,845.3
2972.06,842.04
2973.43,837.52
2974.8,833.61
2976.16,830.03
2977.53,826.08
2978.89,821.54
2980.26,817.91
2981.62,814.12
2982.98,811.54
2984.35,807.56
2985.71,803.19
2987.07,799.51
2988.43,795.06
2989.79,791.48
2991.15,787.49
2992.51,783.77
2993.87,779.91
2995.22,777.28
2996.58,774
2997.94,770.54
2999.29,766.45
3000.65,763.01
3002,760.53
3003.36,757.07
3004.71,753.29
3006.06,749.39
3007.41,745.38
3008.76,742.31
3010.11,740.14
3011.46,737.21
3012.81,733.83
3014.16,730.37
3015.51,726.64
3016.85,723.07
3018.2,720.38
3019.55,717.98
3020.89,715.98
3022.24,713.48
3023.58,710.84
3024.92,708.29
3026.27,705.33
3027.61,702.13
3028.95,701.17
3030.29,698.93
3031.63,695.7
3032.97,693.33
3034.31,691.22
3035.65,689.43
3036.98,687.66
3038.32,684.46
3039.66,682.33
3040.99,680.1
3042.33,677.59
3043.66,675.63
3044.99,672.85
3046.33,670.97
3047.66,669.35
3048.99,667.67
3050.32,665.09
3051.65,661.93
3052.98,659.04
3054.31,656.99
3055.64,654.86
3056.96,652.17
3058.29,649.78
3059.62,648.12
3060.94,647.33
3062.27,646.28
3063.59,645.01
3064.92,642.31
3066.24,639.77
3067.56,637.15
3068.88,635.02
3070.21,633.8
3071.53,632
3072.85,629.94
3074.17,627.48
3075.48,625.07
3076.8,623.25
3078.12,620.61
3079.44,618.24
3080.75,616.2
3082.07,613.58
3083.38,610.31
3084.7,606.77
3086.01,604.89
3087.32,603.34
3088.64,600.98
3089.95,598.41
3091.26,596.58
3092.57,594.9
3093.88,592.93
3095.19,590.28
3096.5,588.32
3097.8,585.54
3099.11,583.26
3100.42,581.74
3101.72,580.41
3103.03,578.33
3104.33,576.2
3105.64,574.32
3106.94,572.59
3108.24,570.65
3109.54,568.02
3110.84,566.07
3112.15,563.89
3113.45,562.17
3114.75,560.25
3116.04,557.93
3117.34,556.07
3118.64,553.76
3119.94,551.76
3121.23,550.83
3122.53,548.92
3123.82,546.15
3125.12,543.98
3126.41,541.48
3127.7,539.78
3129,538.63
3130.29,536.54
3131.58,535.36
3132.87,533.97
3134.16,532.29
3135.45,530.66
3136.74,528.5
3138.03,527.86
3139.31,526.61
3140.6,524.66
3141.89,523.26
3143.17,521.1
3144.46,518.81
3145.74,517.29
3147.02,516.12
3148.31,515.13
3149.59,513.73
3150.87,513.03
3152.15,512.33
3153.43,509.9
3154.71,507.8
3155.99,505.96
3157.27,504.64
3158.55,505.24
3159.82,504.72
3161.1,503.23
3162.38,502.37
3163.65,501.21
3164.93,500.63
3166.2,499.45
3167.47,497.73
3168.75,495.7
3170.02,495.11
3171.29,494.19
3172.56,493.69
3173.83,492.06
3175.1,490.96
3176.37,489.59
3177.64,488.64
3178.91,487.17
3180.17,486.15
3181.44,484.29
3182.7,483.85
3183.97,483.41
3185.23,482.5
3186.5,480.72
3187.76,479.54
3189.02,479.13
3190.29,478.13
3191.55,495.67
3192.81,478.33
3194.07,438.33
3195.33,503
3196.59,471.33
3197.85,477.67
3199.1,468
3200.36,469.67
3201.62,440
3202.87,474
3204.13,444
3205.38,470
3206.63,457.67
3207.89,476.33
3209.14,480.33
3210.39,482
3211.64,424.67
3212.89,444
3214.14,456.33
3215.39,454.67
