Wavenumber [cm-1],Raman Intensity
2537.89,3661.78
2539.45,3647.65
2541.02,3637.3
2542.59,3629.52
2544.15,3619.82
2545.72,3611.28
2547.28,3605.54
2548.84,3595.2
2550.41,3587.04
2551.97,3574.93
2553.53,3564.39
2555.09,3553.49
2556.65,3544.97
2558.21,3537.99
2559.76,3527.25
2561.32,3518.42
2562.88,3508.99
2564.43,3498.02
2565.99,3490.56
2567.54,3482.33
2569.1,3461.91
2570.65,3452.02
2572.2,3443.15
2573.76,3435.38
2575.31,3425.01
2576.86,3420.93
2578.41,3409.59
2579.96,3402.36
2581.51,3391.42
2583.05,3382.59
2584.6,3375.64
2586.15,3365.82
2587.69,3356.93
2589.24,3350.59
2590.78,3342.47
2592.33,3335.95
2593.87,3327.35
2595.41,3317.63
2596.95,3311.33
2598.49,3304.71
2600.03,3298.71
2601.57,3290.12
2603.11,3281.69
2604.65,3276.83
2606.19,3265.28
2607.72,3259.07
2609.26,3249.97
2610.8,3242.71
2612.33,3233.29
2613.86,3230.34
2615.4,3225.6
2616.93,3219.21
2618.46,3210.81
2619.99,3202.4
2621.52,3196.28
2623.05,3190.41
2624.58,3180.01
2626.11,3176.8
2627.64,3168.09
2629.17,3158.8
2630.69,3153.06
2632.22,3146.34
2633.74,3138.85
2635.27,3125.45
2636.79,3117.95
2638.32,3111.11
2639.84,3099.52
2641.36,3095.34
2642.88,3091.8
2644.4,3087.37
2645.92,3079.76
2647.44,3070.28
2648.96,3070.09
2650.47,3062.51
2651.99,3052.7
2653.51,3043.4
2655.02,3033.27
2656.54,3024.05
2658.05,3016.96
2659.57,3005.91
2661.08,2994.51
2662.59,2988.8
2664.1,2984.82
2665.61,2979.8
2667.12,2972.17
2668.63,2964.98
2670.14,2958.94
2671.65,2957.11
2673.16,2948.83
2674.66,2943.48
2676.17,2932.32
2677.67,2924.07
2679.18,2916.43
2680.68,2911.56
2682.18,2903.54
2683.69,2894.15
2685.19,2888.94
2686.69,2885.55
2688.19,2875.8
2689.69,2871.5
2691.19,2864.42
2692.69,2854.83
2694.19,2850.55
2695.68,2846.89
2697.18,2844.69
2698.68,2840.13
2700.17,2833.31
2701.66,2825.58
2703.16,2817.26
2704.65,2810.11
2706.14,2802.7
2707.64,2792.99
2709.13,2789.25
2710.62,2777.58
2712.11,2773.3
2713.59,2771.18
2715.08,2767.14
2716.57,2761.48
2718.06,2755.54
2719.54,2749.6
2721.03,2747.85
2722.51,2747.89
2724,2736.6
2725.48,2728.27
2726.96,2722.76
2728.45,2714.15
2729.93,2711.02
2731.41,2700.28
2732.89,2689.92
2734.37,2683.69
2735.85,2677.82
2737.33,2669.55
2738.8,2664.7
2740.28,2660.72
2741.76,2655.34
2743.23,2645.89
2744.71,2640.37
2746.18,2633.6
2747.65,2626.72
2749.13,2619.93
2750.6,2612.59
2752.07,2606.38
2753.54,2600.15
2755.01,2591.25
2756.48,2583.24
2757.95,2579.47
2759.42,2572.83
2760.88,2565.37
2762.35,2562.31
2763.82,2558.73
2765.28,2552.19
